Sorter,Sorting Type,Array Size,Run Number,Duration (ms)
QuickSortGPT,ALL_EQUAL,10000,199,177.29
QuickSortGPT,ALL_EQUAL,10000,200,177.15
QuickSortGPT,BLOCK_SORTED,1000,1,0.35
QuickSortGPT,BLOCK_SORTED,1000,2,0.44
QuickSortGPT,BLOCK_SORTED,1000,3,0.38
QuickSortGPT,BLOCK_SORTED,1000,4,0.40
QuickSortGPT,BLOCK_SORTED,1000,5,0.38
QuickSortGPT,BLOCK_SORTED,1000,6,0.49
QuickSortGPT,BLOCK_SORTED,1000,7,0.37
QuickSortGPT,BLOCK_SORTED,1000,8,0.38
QuickSortGPT,BLOCK_SORTED,1000,9,0.38
QuickSortGPT,BLOCK_SORTED,1000,10,0.39
QuickSortGPT,BLOCK_SORTED,1000,11,0.39
QuickSortGPT,BLOCK_SORTED,1000,12,0.36
QuickSortGPT,BLOCK_SORTED,1000,13,0.35
QuickSortGPT,BLOCK_SORTED,1000,14,0.38
QuickSortGPT,BLOCK_SORTED,1000,15,0.37
QuickSortGPT,BLOCK_SORTED,1000,16,0.37
QuickSortGPT,BLOCK_SORTED,1000,17,0.37
QuickSortGPT,BLOCK_SORTED,1000,18,0.41
QuickSortGPT,BLOCK_SORTED,1000,19,0.37
QuickSortGPT,BLOCK_SORTED,1000,20,0.36
QuickSortGPT,BLOCK_SORTED,1000,21,0.38
QuickSortGPT,BLOCK_SORTED,1000,22,0.35
QuickSortGPT,BLOCK_SORTED,1000,23,0.38
QuickSortGPT,BLOCK_SORTED,1000,24,0.40
QuickSortGPT,BLOCK_SORTED,1000,25,0.38
QuickSortGPT,BLOCK_SORTED,1000,26,0.38
QuickSortGPT,BLOCK_SORTED,1000,27,0.37
QuickSortGPT,BLOCK_SORTED,1000,28,0.41
QuickSortGPT,BLOCK_SORTED,1000,29,0.40
QuickSortGPT,BLOCK_SORTED,1000,30,0.39
QuickSortGPT,BLOCK_SORTED,1000,31,0.41
QuickSortGPT,BLOCK_SORTED,1000,32,0.39
QuickSortGPT,BLOCK_SORTED,1000,33,0.39
QuickSortGPT,BLOCK_SORTED,1000,34,0.37
QuickSortGPT,BLOCK_SORTED,1000,35,0.38
QuickSortGPT,BLOCK_SORTED,1000,36,0.38
QuickSortGPT,BLOCK_SORTED,1000,37,0.39
QuickSortGPT,BLOCK_SORTED,1000,38,0.38
QuickSortGPT,BLOCK_SORTED,1000,39,0.37
QuickSortGPT,BLOCK_SORTED,1000,40,0.39
QuickSortGPT,BLOCK_SORTED,1000,41,0.38
QuickSortGPT,BLOCK_SORTED,1000,42,0.37
QuickSortGPT,BLOCK_SORTED,1000,43,0.38
QuickSortGPT,BLOCK_SORTED,1000,44,0.37
QuickSortGPT,BLOCK_SORTED,1000,45,0.38
QuickSortGPT,BLOCK_SORTED,1000,46,0.40
QuickSortGPT,BLOCK_SORTED,1000,47,0.38
QuickSortGPT,BLOCK_SORTED,1000,48,0.40
QuickSortGPT,BLOCK_SORTED,1000,49,0.39
QuickSortGPT,BLOCK_SORTED,1000,50,0.36
QuickSortGPT,BLOCK_SORTED,1000,51,0.40
QuickSortGPT,BLOCK_SORTED,1000,52,0.39
QuickSortGPT,BLOCK_SORTED,1000,53,0.39
QuickSortGPT,BLOCK_SORTED,1000,54,0.40
QuickSortGPT,BLOCK_SORTED,1000,55,0.38
QuickSortGPT,BLOCK_SORTED,1000,56,0.38
QuickSortGPT,BLOCK_SORTED,1000,57,0.37
QuickSortGPT,BLOCK_SORTED,1000,58,0.37
QuickSortGPT,BLOCK_SORTED,1000,59,0.39
QuickSortGPT,BLOCK_SORTED,1000,60,0.39
QuickSortGPT,BLOCK_SORTED,1000,61,0.37
QuickSortGPT,BLOCK_SORTED,1000,62,0.39
QuickSortGPT,BLOCK_SORTED,1000,63,0.39
QuickSortGPT,BLOCK_SORTED,1000,64,0.38
QuickSortGPT,BLOCK_SORTED,1000,65,0.37
QuickSortGPT,BLOCK_SORTED,1000,66,0.38
QuickSortGPT,BLOCK_SORTED,1000,67,0.36
QuickSortGPT,BLOCK_SORTED,1000,68,0.38
QuickSortGPT,BLOCK_SORTED,1000,69,0.37
QuickSortGPT,BLOCK_SORTED,1000,70,0.39
QuickSortGPT,BLOCK_SORTED,1000,71,0.37
QuickSortGPT,BLOCK_SORTED,1000,72,0.39
QuickSortGPT,BLOCK_SORTED,1000,73,0.38
QuickSortGPT,BLOCK_SORTED,1000,74,0.38
QuickSortGPT,BLOCK_SORTED,1000,75,0.36
QuickSortGPT,BLOCK_SORTED,1000,76,0.38
QuickSortGPT,BLOCK_SORTED,1000,77,0.41
QuickSortGPT,BLOCK_SORTED,1000,78,0.37
QuickSortGPT,BLOCK_SORTED,1000,79,0.41
QuickSortGPT,BLOCK_SORTED,1000,80,0.45
QuickSortGPT,BLOCK_SORTED,1000,81,0.38
QuickSortGPT,BLOCK_SORTED,1000,82,0.35
QuickSortGPT,BLOCK_SORTED,1000,83,0.39
QuickSortGPT,BLOCK_SORTED,1000,84,0.36
QuickSortGPT,BLOCK_SORTED,1000,85,0.37
QuickSortGPT,BLOCK_SORTED,1000,86,0.39
QuickSortGPT,BLOCK_SORTED,1000,87,0.39
QuickSortGPT,BLOCK_SORTED,1000,88,0.40
QuickSortGPT,BLOCK_SORTED,1000,89,0.38
QuickSortGPT,BLOCK_SORTED,1000,90,0.37
QuickSortGPT,BLOCK_SORTED,1000,91,0.47
QuickSortGPT,BLOCK_SORTED,1000,92,0.38
QuickSortGPT,BLOCK_SORTED,1000,93,0.36
QuickSortGPT,BLOCK_SORTED,1000,94,0.39
QuickSortGPT,BLOCK_SORTED,1000,95,0.46
QuickSortGPT,BLOCK_SORTED,1000,96,0.43
QuickSortGPT,BLOCK_SORTED,1000,97,0.43
QuickSortGPT,BLOCK_SORTED,1000,98,0.43
QuickSortGPT,BLOCK_SORTED,1000,99,0.37
QuickSortGPT,BLOCK_SORTED,1000,100,0.37
QuickSortGPT,BLOCK_SORTED,1000,101,0.38
QuickSortGPT,BLOCK_SORTED,1000,102,0.38
QuickSortGPT,BLOCK_SORTED,1000,103,0.37
QuickSortGPT,BLOCK_SORTED,1000,104,0.37
QuickSortGPT,BLOCK_SORTED,1000,105,0.39
QuickSortGPT,BLOCK_SORTED,1000,106,0.40
QuickSortGPT,BLOCK_SORTED,1000,107,0.38
QuickSortGPT,BLOCK_SORTED,1000,108,0.38
QuickSortGPT,BLOCK_SORTED,1000,109,0.38
QuickSortGPT,BLOCK_SORTED,1000,110,0.38
QuickSortGPT,BLOCK_SORTED,1000,111,0.40
QuickSortGPT,BLOCK_SORTED,1000,112,0.38
QuickSortGPT,BLOCK_SORTED,1000,113,0.39
QuickSortGPT,BLOCK_SORTED,1000,114,0.39
QuickSortGPT,BLOCK_SORTED,1000,115,0.35
QuickSortGPT,BLOCK_SORTED,1000,116,0.40
QuickSortGPT,BLOCK_SORTED,1000,117,0.39
QuickSortGPT,BLOCK_SORTED,1000,118,0.40
QuickSortGPT,BLOCK_SORTED,1000,119,0.37
QuickSortGPT,BLOCK_SORTED,1000,120,0.39
QuickSortGPT,BLOCK_SORTED,1000,121,0.38
QuickSortGPT,BLOCK_SORTED,1000,122,0.37
QuickSortGPT,BLOCK_SORTED,1000,123,0.38
QuickSortGPT,BLOCK_SORTED,1000,124,0.38
QuickSortGPT,BLOCK_SORTED,1000,125,0.42
QuickSortGPT,BLOCK_SORTED,1000,126,0.38
QuickSortGPT,BLOCK_SORTED,1000,127,0.41
QuickSortGPT,BLOCK_SORTED,1000,128,0.39
QuickSortGPT,BLOCK_SORTED,1000,129,0.39
QuickSortGPT,BLOCK_SORTED,1000,130,0.37
QuickSortGPT,BLOCK_SORTED,1000,131,0.39
QuickSortGPT,BLOCK_SORTED,1000,132,0.41
QuickSortGPT,BLOCK_SORTED,1000,133,0.39
QuickSortGPT,BLOCK_SORTED,1000,134,0.37
QuickSortGPT,BLOCK_SORTED,1000,135,0.39
QuickSortGPT,BLOCK_SORTED,1000,136,0.37
QuickSortGPT,BLOCK_SORTED,1000,137,0.49
QuickSortGPT,BLOCK_SORTED,1000,138,0.36
QuickSortGPT,BLOCK_SORTED,1000,139,0.37
QuickSortGPT,BLOCK_SORTED,1000,140,0.38
QuickSortGPT,BLOCK_SORTED,1000,141,0.38
QuickSortGPT,BLOCK_SORTED,1000,142,0.38
QuickSortGPT,BLOCK_SORTED,1000,143,0.37
QuickSortGPT,BLOCK_SORTED,1000,144,0.40
QuickSortGPT,BLOCK_SORTED,1000,145,0.39
QuickSortGPT,BLOCK_SORTED,1000,146,0.38
QuickSortGPT,BLOCK_SORTED,1000,147,0.37
QuickSortGPT,BLOCK_SORTED,1000,148,0.38
QuickSortGPT,BLOCK_SORTED,1000,149,0.36
QuickSortGPT,BLOCK_SORTED,1000,150,0.39
QuickSortGPT,BLOCK_SORTED,1000,151,0.36
QuickSortGPT,BLOCK_SORTED,1000,152,0.38
QuickSortGPT,BLOCK_SORTED,1000,153,0.39
QuickSortGPT,BLOCK_SORTED,1000,154,0.39
QuickSortGPT,BLOCK_SORTED,1000,155,0.38
QuickSortGPT,BLOCK_SORTED,1000,156,0.37
QuickSortGPT,BLOCK_SORTED,1000,157,0.37
QuickSortGPT,BLOCK_SORTED,1000,158,0.37
QuickSortGPT,BLOCK_SORTED,1000,159,0.38
QuickSortGPT,BLOCK_SORTED,1000,160,0.38
QuickSortGPT,BLOCK_SORTED,1000,161,0.36
QuickSortGPT,BLOCK_SORTED,1000,162,0.40
QuickSortGPT,BLOCK_SORTED,1000,163,0.38
QuickSortGPT,BLOCK_SORTED,1000,164,0.39
QuickSortGPT,BLOCK_SORTED,1000,165,0.38
QuickSortGPT,BLOCK_SORTED,1000,166,0.37
QuickSortGPT,BLOCK_SORTED,1000,167,0.40
QuickSortGPT,BLOCK_SORTED,1000,168,0.38
QuickSortGPT,BLOCK_SORTED,1000,169,0.38
QuickSortGPT,BLOCK_SORTED,1000,170,0.39
QuickSortGPT,BLOCK_SORTED,1000,171,0.36
QuickSortGPT,BLOCK_SORTED,1000,172,0.38
QuickSortGPT,BLOCK_SORTED,1000,173,0.37
QuickSortGPT,BLOCK_SORTED,1000,174,0.37
QuickSortGPT,BLOCK_SORTED,1000,175,0.37
QuickSortGPT,BLOCK_SORTED,1000,176,0.38
QuickSortGPT,BLOCK_SORTED,1000,177,0.38
QuickSortGPT,BLOCK_SORTED,1000,178,0.40
QuickSortGPT,BLOCK_SORTED,1000,179,0.36
QuickSortGPT,BLOCK_SORTED,1000,180,0.38
QuickSortGPT,BLOCK_SORTED,1000,181,0.45
QuickSortGPT,BLOCK_SORTED,1000,182,0.36
QuickSortGPT,BLOCK_SORTED,1000,183,0.38
QuickSortGPT,BLOCK_SORTED,1000,184,0.39
QuickSortGPT,BLOCK_SORTED,1000,185,0.37
QuickSortGPT,BLOCK_SORTED,1000,186,0.40
QuickSortGPT,BLOCK_SORTED,1000,187,0.37
QuickSortGPT,BLOCK_SORTED,1000,188,0.40
QuickSortGPT,BLOCK_SORTED,1000,189,0.38
QuickSortGPT,BLOCK_SORTED,1000,190,0.37
QuickSortGPT,BLOCK_SORTED,1000,191,0.38
QuickSortGPT,BLOCK_SORTED,1000,192,0.39
QuickSortGPT,BLOCK_SORTED,1000,193,0.39
QuickSortGPT,BLOCK_SORTED,1000,194,0.39
QuickSortGPT,BLOCK_SORTED,1000,195,0.38
QuickSortGPT,BLOCK_SORTED,1000,196,0.39
QuickSortGPT,BLOCK_SORTED,1000,197,0.39
QuickSortGPT,BLOCK_SORTED,1000,198,0.39
QuickSortGPT,BLOCK_SORTED,1000,199,0.37
QuickSortGPT,BLOCK_SORTED,1000,200,0.38
QuickSortGPT,BLOCK_SORTED,5000,1,9.29
QuickSortGPT,BLOCK_SORTED,5000,2,9.15
QuickSortGPT,BLOCK_SORTED,5000,3,9.25
QuickSortGPT,BLOCK_SORTED,5000,4,9.42
QuickSortGPT,BLOCK_SORTED,5000,5,9.08
QuickSortGPT,BLOCK_SORTED,5000,6,9.03
QuickSortGPT,BLOCK_SORTED,5000,7,9.38
QuickSortGPT,BLOCK_SORTED,5000,8,9.20
QuickSortGPT,BLOCK_SORTED,5000,9,9.14
QuickSortGPT,BLOCK_SORTED,5000,10,9.48
QuickSortGPT,BLOCK_SORTED,5000,11,9.31
QuickSortGPT,BLOCK_SORTED,5000,12,9.14
QuickSortGPT,BLOCK_SORTED,5000,13,9.07
QuickSortGPT,BLOCK_SORTED,5000,14,9.20
QuickSortGPT,BLOCK_SORTED,5000,15,9.26
QuickSortGPT,BLOCK_SORTED,5000,16,9.09
QuickSortGPT,BLOCK_SORTED,5000,17,9.23
QuickSortGPT,BLOCK_SORTED,5000,18,9.20
QuickSortGPT,BLOCK_SORTED,5000,19,9.51
QuickSortGPT,BLOCK_SORTED,5000,20,9.26
QuickSortGPT,BLOCK_SORTED,5000,21,9.08
QuickSortGPT,BLOCK_SORTED,5000,22,9.43
QuickSortGPT,BLOCK_SORTED,5000,23,9.31
QuickSortGPT,BLOCK_SORTED,5000,24,9.41
QuickSortGPT,BLOCK_SORTED,5000,25,10.36
QuickSortGPT,BLOCK_SORTED,5000,26,9.08
QuickSortGPT,BLOCK_SORTED,5000,27,9.07
QuickSortGPT,BLOCK_SORTED,5000,28,9.33
QuickSortGPT,BLOCK_SORTED,5000,29,9.17
QuickSortGPT,BLOCK_SORTED,5000,30,9.35
QuickSortGPT,BLOCK_SORTED,5000,31,9.40
QuickSortGPT,BLOCK_SORTED,5000,32,9.10
QuickSortGPT,BLOCK_SORTED,5000,33,9.19
QuickSortGPT,BLOCK_SORTED,5000,34,9.27
QuickSortGPT,BLOCK_SORTED,5000,35,9.24
QuickSortGPT,BLOCK_SORTED,5000,36,9.32
QuickSortGPT,BLOCK_SORTED,5000,37,9.42
QuickSortGPT,BLOCK_SORTED,5000,38,9.58
QuickSortGPT,BLOCK_SORTED,5000,39,9.03
QuickSortGPT,BLOCK_SORTED,5000,40,9.01
QuickSortGPT,BLOCK_SORTED,5000,41,9.57
QuickSortGPT,BLOCK_SORTED,5000,42,9.24
QuickSortGPT,BLOCK_SORTED,5000,43,9.18
QuickSortGPT,BLOCK_SORTED,5000,44,9.19
QuickSortGPT,BLOCK_SORTED,5000,45,9.21
QuickSortGPT,BLOCK_SORTED,5000,46,9.39
QuickSortGPT,BLOCK_SORTED,5000,47,9.22
QuickSortGPT,BLOCK_SORTED,5000,48,8.97
QuickSortGPT,BLOCK_SORTED,5000,49,8.94
QuickSortGPT,BLOCK_SORTED,5000,50,9.04
QuickSortGPT,BLOCK_SORTED,5000,51,9.00
QuickSortGPT,BLOCK_SORTED,5000,52,9.36
QuickSortGPT,BLOCK_SORTED,5000,53,9.05
QuickSortGPT,BLOCK_SORTED,5000,54,10.02
QuickSortGPT,BLOCK_SORTED,5000,55,9.15
QuickSortGPT,BLOCK_SORTED,5000,56,9.04
QuickSortGPT,BLOCK_SORTED,5000,57,9.12
QuickSortGPT,BLOCK_SORTED,5000,58,9.20
QuickSortGPT,BLOCK_SORTED,5000,59,9.26
QuickSortGPT,BLOCK_SORTED,5000,60,9.15
QuickSortGPT,BLOCK_SORTED,5000,61,9.15
QuickSortGPT,BLOCK_SORTED,5000,62,9.07
QuickSortGPT,BLOCK_SORTED,5000,63,9.36
QuickSortGPT,BLOCK_SORTED,5000,64,9.13
QuickSortGPT,BLOCK_SORTED,5000,65,9.12
QuickSortGPT,BLOCK_SORTED,5000,66,8.93
QuickSortGPT,BLOCK_SORTED,5000,67,9.31
QuickSortGPT,BLOCK_SORTED,5000,68,8.97
QuickSortGPT,BLOCK_SORTED,5000,69,10.56
QuickSortGPT,BLOCK_SORTED,5000,70,9.34
QuickSortGPT,BLOCK_SORTED,5000,71,9.20
QuickSortGPT,BLOCK_SORTED,5000,72,9.26
QuickSortGPT,BLOCK_SORTED,5000,73,9.30
QuickSortGPT,BLOCK_SORTED,5000,74,9.16
QuickSortGPT,BLOCK_SORTED,5000,75,9.15
QuickSortGPT,BLOCK_SORTED,5000,76,9.33
QuickSortGPT,BLOCK_SORTED,5000,77,9.15
QuickSortGPT,BLOCK_SORTED,5000,78,9.07
QuickSortGPT,BLOCK_SORTED,5000,79,9.54
QuickSortGPT,BLOCK_SORTED,5000,80,9.30
QuickSortGPT,BLOCK_SORTED,5000,81,9.09
QuickSortGPT,BLOCK_SORTED,5000,82,9.16
QuickSortGPT,BLOCK_SORTED,5000,83,9.50
QuickSortGPT,BLOCK_SORTED,5000,84,9.03
QuickSortGPT,BLOCK_SORTED,5000,85,9.28
QuickSortGPT,BLOCK_SORTED,5000,86,9.13
QuickSortGPT,BLOCK_SORTED,5000,87,9.13
QuickSortGPT,BLOCK_SORTED,5000,88,9.56
QuickSortGPT,BLOCK_SORTED,5000,89,9.28
QuickSortGPT,BLOCK_SORTED,5000,90,9.32
QuickSortGPT,BLOCK_SORTED,5000,91,9.34
QuickSortGPT,BLOCK_SORTED,5000,92,9.42
QuickSortGPT,BLOCK_SORTED,5000,93,9.52
QuickSortGPT,BLOCK_SORTED,5000,94,9.23
QuickSortGPT,BLOCK_SORTED,5000,95,9.04
QuickSortGPT,BLOCK_SORTED,5000,96,9.11
QuickSortGPT,BLOCK_SORTED,5000,97,9.14
QuickSortGPT,BLOCK_SORTED,5000,98,10.28
QuickSortGPT,BLOCK_SORTED,5000,99,9.14
QuickSortGPT,BLOCK_SORTED,5000,100,9.06
QuickSortGPT,BLOCK_SORTED,5000,101,9.15
QuickSortGPT,BLOCK_SORTED,5000,102,9.05
QuickSortGPT,BLOCK_SORTED,5000,103,9.16
QuickSortGPT,BLOCK_SORTED,5000,104,9.06
QuickSortGPT,BLOCK_SORTED,5000,105,9.04
QuickSortGPT,BLOCK_SORTED,5000,106,9.42
QuickSortGPT,BLOCK_SORTED,5000,107,9.13
QuickSortGPT,BLOCK_SORTED,5000,108,9.15
QuickSortGPT,BLOCK_SORTED,5000,109,9.17
QuickSortGPT,BLOCK_SORTED,5000,110,8.92
QuickSortGPT,BLOCK_SORTED,5000,111,9.03
QuickSortGPT,BLOCK_SORTED,5000,112,9.04
QuickSortGPT,BLOCK_SORTED,5000,113,9.27
QuickSortGPT,BLOCK_SORTED,5000,114,9.05
QuickSortGPT,BLOCK_SORTED,5000,115,9.16
QuickSortGPT,BLOCK_SORTED,5000,116,9.26
QuickSortGPT,BLOCK_SORTED,5000,117,9.18
QuickSortGPT,BLOCK_SORTED,5000,118,9.30
QuickSortGPT,BLOCK_SORTED,5000,119,9.25
QuickSortGPT,BLOCK_SORTED,5000,120,9.36
QuickSortGPT,BLOCK_SORTED,5000,121,9.18
QuickSortGPT,BLOCK_SORTED,5000,122,9.07
QuickSortGPT,BLOCK_SORTED,5000,123,9.14
QuickSortGPT,BLOCK_SORTED,5000,124,9.14
QuickSortGPT,BLOCK_SORTED,5000,125,9.42
QuickSortGPT,BLOCK_SORTED,5000,126,9.19
QuickSortGPT,BLOCK_SORTED,5000,127,10.11
QuickSortGPT,BLOCK_SORTED,5000,128,9.19
QuickSortGPT,BLOCK_SORTED,5000,129,9.17
QuickSortGPT,BLOCK_SORTED,5000,130,9.53
QuickSortGPT,BLOCK_SORTED,5000,131,9.28
QuickSortGPT,BLOCK_SORTED,5000,132,9.41
QuickSortGPT,BLOCK_SORTED,5000,133,9.78
QuickSortGPT,BLOCK_SORTED,5000,134,9.38
QuickSortGPT,BLOCK_SORTED,5000,135,9.19
QuickSortGPT,BLOCK_SORTED,5000,136,9.30
QuickSortGPT,BLOCK_SORTED,5000,137,9.13
QuickSortGPT,BLOCK_SORTED,5000,138,9.07
QuickSortGPT,BLOCK_SORTED,5000,139,9.19
QuickSortGPT,BLOCK_SORTED,5000,140,8.95
QuickSortGPT,BLOCK_SORTED,5000,141,9.41
QuickSortGPT,BLOCK_SORTED,5000,142,10.26
QuickSortGPT,BLOCK_SORTED,5000,143,9.22
QuickSortGPT,BLOCK_SORTED,5000,144,9.58
QuickSortGPT,BLOCK_SORTED,5000,145,9.14
QuickSortGPT,BLOCK_SORTED,5000,146,9.28
QuickSortGPT,BLOCK_SORTED,5000,147,9.43
QuickSortGPT,BLOCK_SORTED,5000,148,8.74
QuickSortGPT,BLOCK_SORTED,5000,149,8.88
QuickSortGPT,BLOCK_SORTED,5000,150,9.29
QuickSortGPT,BLOCK_SORTED,5000,151,9.06
QuickSortGPT,BLOCK_SORTED,5000,152,9.20
QuickSortGPT,BLOCK_SORTED,5000,153,9.07
QuickSortGPT,BLOCK_SORTED,5000,154,9.08
QuickSortGPT,BLOCK_SORTED,5000,155,9.11
QuickSortGPT,BLOCK_SORTED,5000,156,9.50
QuickSortGPT,BLOCK_SORTED,5000,157,9.05
QuickSortGPT,BLOCK_SORTED,5000,158,9.06
QuickSortGPT,BLOCK_SORTED,5000,159,9.02
QuickSortGPT,BLOCK_SORTED,5000,160,9.30
QuickSortGPT,BLOCK_SORTED,5000,161,9.16
QuickSortGPT,BLOCK_SORTED,5000,162,9.20
QuickSortGPT,BLOCK_SORTED,5000,163,9.27
QuickSortGPT,BLOCK_SORTED,5000,164,9.26
QuickSortGPT,BLOCK_SORTED,5000,165,8.99
QuickSortGPT,BLOCK_SORTED,5000,166,9.22
QuickSortGPT,BLOCK_SORTED,5000,167,9.26
QuickSortGPT,BLOCK_SORTED,5000,168,9.21
QuickSortGPT,BLOCK_SORTED,5000,169,9.30
QuickSortGPT,BLOCK_SORTED,5000,170,9.30
QuickSortGPT,BLOCK_SORTED,5000,171,10.15
QuickSortGPT,BLOCK_SORTED,5000,172,9.21
QuickSortGPT,BLOCK_SORTED,5000,173,9.24
QuickSortGPT,BLOCK_SORTED,5000,174,9.24
QuickSortGPT,BLOCK_SORTED,5000,175,9.02
QuickSortGPT,BLOCK_SORTED,5000,176,9.42
QuickSortGPT,BLOCK_SORTED,5000,177,9.16
QuickSortGPT,BLOCK_SORTED,5000,178,9.21
QuickSortGPT,BLOCK_SORTED,5000,179,9.20
QuickSortGPT,BLOCK_SORTED,5000,180,9.10
QuickSortGPT,BLOCK_SORTED,5000,181,9.06
QuickSortGPT,BLOCK_SORTED,5000,182,9.25
QuickSortGPT,BLOCK_SORTED,5000,183,9.29
QuickSortGPT,BLOCK_SORTED,5000,184,9.30
QuickSortGPT,BLOCK_SORTED,5000,185,9.19
QuickSortGPT,BLOCK_SORTED,5000,186,9.39
QuickSortGPT,BLOCK_SORTED,5000,187,8.86
QuickSortGPT,BLOCK_SORTED,5000,188,9.20
QuickSortGPT,BLOCK_SORTED,5000,189,9.12
QuickSortGPT,BLOCK_SORTED,5000,190,9.52
QuickSortGPT,BLOCK_SORTED,5000,191,9.30
QuickSortGPT,BLOCK_SORTED,5000,192,9.16
QuickSortGPT,BLOCK_SORTED,5000,193,9.38
QuickSortGPT,BLOCK_SORTED,5000,194,9.11
QuickSortGPT,BLOCK_SORTED,5000,195,9.27
QuickSortGPT,BLOCK_SORTED,5000,196,9.21
QuickSortGPT,BLOCK_SORTED,5000,197,9.16
QuickSortGPT,BLOCK_SORTED,5000,198,9.44
QuickSortGPT,BLOCK_SORTED,5000,199,9.53
QuickSortGPT,BLOCK_SORTED,5000,200,10.05
QuickSortGPT,BLOCK_SORTED,10000,1,36.42
QuickSortGPT,BLOCK_SORTED,10000,2,36.18
QuickSortGPT,BLOCK_SORTED,10000,3,36.13
QuickSortGPT,BLOCK_SORTED,10000,4,36.10
QuickSortGPT,BLOCK_SORTED,10000,5,42.58
QuickSortGPT,BLOCK_SORTED,10000,6,36.22
QuickSortGPT,BLOCK_SORTED,10000,7,35.72
QuickSortGPT,BLOCK_SORTED,10000,8,36.11
QuickSortGPT,BLOCK_SORTED,10000,9,36.14
QuickSortGPT,BLOCK_SORTED,10000,10,35.73
QuickSortGPT,BLOCK_SORTED,10000,11,36.22
QuickSortGPT,BLOCK_SORTED,10000,12,40.98
QuickSortGPT,BLOCK_SORTED,10000,13,37.21
QuickSortGPT,BLOCK_SORTED,10000,14,36.89
QuickSortGPT,BLOCK_SORTED,10000,15,37.05
QuickSortGPT,BLOCK_SORTED,10000,16,36.40
QuickSortGPT,BLOCK_SORTED,10000,17,36.45
QuickSortGPT,BLOCK_SORTED,10000,18,35.65
QuickSortGPT,BLOCK_SORTED,10000,19,39.48
QuickSortGPT,BLOCK_SORTED,10000,20,36.04
QuickSortGPT,BLOCK_SORTED,10000,21,35.84
QuickSortGPT,BLOCK_SORTED,10000,22,35.26
QuickSortGPT,BLOCK_SORTED,10000,23,60.66
QuickSortGPT,BLOCK_SORTED,10000,24,38.23
QuickSortGPT,BLOCK_SORTED,10000,25,43.50
QuickSortGPT,BLOCK_SORTED,10000,26,36.95
QuickSortGPT,BLOCK_SORTED,10000,27,40.26
QuickSortGPT,BLOCK_SORTED,10000,28,37.59
QuickSortGPT,BLOCK_SORTED,10000,29,36.65
QuickSortGPT,BLOCK_SORTED,10000,30,37.05
QuickSortGPT,BLOCK_SORTED,10000,31,37.07
QuickSortGPT,BLOCK_SORTED,10000,32,37.72
QuickSortGPT,BLOCK_SORTED,10000,33,37.37
QuickSortGPT,BLOCK_SORTED,10000,34,40.88
QuickSortGPT,BLOCK_SORTED,10000,35,37.22
QuickSortGPT,BLOCK_SORTED,10000,36,37.64
QuickSortGPT,BLOCK_SORTED,10000,37,36.73
QuickSortGPT,BLOCK_SORTED,10000,38,38.05
QuickSortGPT,BLOCK_SORTED,10000,39,36.82
QuickSortGPT,BLOCK_SORTED,10000,40,37.06
QuickSortGPT,BLOCK_SORTED,10000,41,39.80
QuickSortGPT,BLOCK_SORTED,10000,42,37.19
QuickSortGPT,BLOCK_SORTED,10000,43,36.78
QuickSortGPT,BLOCK_SORTED,10000,44,37.16
QuickSortGPT,BLOCK_SORTED,10000,45,36.09
QuickSortGPT,BLOCK_SORTED,10000,46,36.63
QuickSortGPT,BLOCK_SORTED,10000,47,37.24
QuickSortGPT,BLOCK_SORTED,10000,48,38.58
QuickSortGPT,BLOCK_SORTED,10000,49,36.93
QuickSortGPT,BLOCK_SORTED,10000,50,36.78
QuickSortGPT,BLOCK_SORTED,10000,51,36.91
QuickSortGPT,BLOCK_SORTED,10000,52,39.30
QuickSortGPT,BLOCK_SORTED,10000,53,36.73
QuickSortGPT,BLOCK_SORTED,10000,54,37.24
QuickSortGPT,BLOCK_SORTED,10000,55,41.43
QuickSortGPT,BLOCK_SORTED,10000,56,37.27
QuickSortGPT,BLOCK_SORTED,10000,57,37.34
QuickSortGPT,BLOCK_SORTED,10000,58,37.58
QuickSortGPT,BLOCK_SORTED,10000,59,37.12
QuickSortGPT,BLOCK_SORTED,10000,60,37.89
QuickSortGPT,BLOCK_SORTED,10000,61,37.26
QuickSortGPT,BLOCK_SORTED,10000,62,38.17
QuickSortGPT,BLOCK_SORTED,10000,63,43.00
QuickSortGPT,BLOCK_SORTED,10000,64,37.65
QuickSortGPT,BLOCK_SORTED,10000,65,37.76
QuickSortGPT,BLOCK_SORTED,10000,66,37.32
QuickSortGPT,BLOCK_SORTED,10000,67,36.38
QuickSortGPT,BLOCK_SORTED,10000,68,37.62
QuickSortGPT,BLOCK_SORTED,10000,69,36.89
QuickSortGPT,BLOCK_SORTED,10000,70,40.35
QuickSortGPT,BLOCK_SORTED,10000,71,37.67
QuickSortGPT,BLOCK_SORTED,10000,72,36.79
QuickSortGPT,BLOCK_SORTED,10000,73,36.53
QuickSortGPT,BLOCK_SORTED,10000,74,36.53
QuickSortGPT,BLOCK_SORTED,10000,75,38.09
QuickSortGPT,BLOCK_SORTED,10000,76,37.04
QuickSortGPT,BLOCK_SORTED,10000,77,38.76
QuickSortGPT,BLOCK_SORTED,10000,78,37.94
QuickSortGPT,BLOCK_SORTED,10000,79,37.15
